,id,label,text
2288,881,Amount,So then I take now everywhere half. So then I'll take half everywhere.
2289,721,Amount,So then I'll take half everywhere. So a pod a zucchini and a few tomatoes
2290,812,Amount,So a pod a zucchini and a few tomatoes So a pod a zucchini and a few tomatoes
2291,1475,Ingredient,So a pod a zucchini and a few tomatoes Ah there it says chopped.
2292,1529,Ingredient,"Ah there it says chopped. Ah, it says chopped."
2293,1476,Ingredient,"Ah, it says chopped. Then I should make it chopped."
2294,1530,Ingredient,Then I should make it chopped. Then I should do it chopped.
2295,2634,Recipe,Then I should do it chopped. So Alex what do you say Should I chop it or Now I don't know Should I chop it then or is
2296,2238,Preparation,"So Alex what do you say Should I chop it or Now I don't know Should I chop it then or is Now the water is boiling, now we put the cup of bulgur into the hot water or vice versa I think."
2297,2239,Preparation,"Now the water is boiling, now we put the cup of bulgur into the hot water or vice versa I think. I think you have to fill in a bowl of what uh bulgur and then pour on the hot water."
2298,722,Amount,I think you have to fill in a bowl of what uh bulgur and then pour on the hot water. Since we have now said half a cup we take right? Because of the quantity
2299,813,Amount,"Since we have now said half a cup we take right? Because of the quantity So we said we'll take half a cup, right? Because of the quantity"
2300,723,Amount,"So we said we'll take half a cup, right? Because of the quantity How much did we have now?"
2301,724,Amount,How much did we have now? For half a cup? One cup then. Water.
2302,814,Amount,For half a cup? One cup then. Water. For half a cup? One cup then. Water.
2303,2089,Preparation,For half a cup? One cup then. Water. And now stir a little probably?
2304,2240,Preparation,And now stir a little probably? And then just let it swell.
2305,2090,Preparation,"And then just let it swell. Do you have to stir the bulgur again? So when you loosen it up, so to speak?"
2306,2306,Preparation,"Do you have to stir the bulgur again? So when you loosen it up, so to speak? Do you have to stir the bulgur again? If one loosens it up so to speak?"
2307,2091,Preparation,"Do you have to stir the bulgur again? If one loosens it up so to speak? With a fork, right?"
2308,2092,Preparation,"With a fork, right? Do I have to cut it up completely. Or"
2309,725,Amount,Do I have to cut it up completely. Or A whole one.
2310,882,Amount,A whole one. A whole one.
2311,1477,Ingredient,A whole one. Ok Next the pod I don't cut it quite so fine I make quarters like that
2312,1565,Ingredient,Ok Next the pod I don't cut it quite so fine I make quarters like that Ok Next the pod I don't cut it quite so fine I make quarters like that
2313,1478,Ingredient,Ok Next the pod I don't cut it quite so fine I make quarters like that No dice.
2314,1531,Ingredient,No dice. No dice.
2315,1479,Ingredient,"No dice. Yes, but now I have the zucchini is it called slicing?"
2316,1566,Ingredient,"Yes, but now I have the zucchini is it called slicing? Yes, but now I have the zucchini is it called slicing?"
2317,2241,Preparation,"Yes, but now I have the zucchini is it called slicing? Yes, then I have to cut everything into small pieces, otherwise it won't fit in the cooking time."
2318,1018,Ingredient,"Yes, then I have to cut everything into small pieces, otherwise it won't fit in the cooking time. What else did we say now? Onion, zucchini, peppers."
2319,1480,Ingredient,"What else did we say now? Onion, zucchini, peppers. Cut the tomatoes in half?"
2320,1567,Ingredient,Cut the tomatoes in half? Cut the tomatoes in half?
2321,1651,Preparation,Cut the tomatoes in half? Do they write in the pan all the vegetables except onion immediately add?
2322,2814,Miscellaneous,"Do they write in the pan all the vegetables except onion immediately add? Because I have to follow it, right? As he says."
2323,2093,Preparation,"Because I have to follow it, right? As he says. So I'll cut the tomatoes. I'll mix the couscous again Is that right? äh these"
2324,1428,Ingredient,So I'll cut the tomatoes. I'll mix the couscous again Is that right? äh these But I don't add any spices yet. Only later now then
2325,2242,Preparation,"But I don't add any spices yet. Only later now then And then everything will be spiced, so to speak."
2326,1053,Ingredient,"And then everything will be spiced, so to speak. And what do you write for spices?"
2327,1329,Ingredient,And what do you write for spices? According to taste. Mhm That's a bit oriental You could probably curry Or turmeric I would have there How that makes? that makes it just all a little yellowish. That's it.
2328,459,Amount,According to taste. Mhm That's a bit oriental You could probably curry Or turmeric I would have there How that makes? that makes it just all a little yellowish. That's it. I think tomatoes are enough in proportion.
2329,2094,Preparation,I think tomatoes are enough in proportion. So now I switch on gell
2330,97,Knowledge,"So now I switch on gell It's not Italian, is it?"
2331,1849,Preparation,"It's not Italian, is it? So I put olive oil in the pan, right?"
2332,2095,Preparation,"So I put olive oil in the pan, right? And then onions it has already said right?"
2333,1429,Ingredient,"And then onions it has already said right? Then comes the onion, right?"
2334,2096,Preparation,"Then comes the onion, right? Then comes the onion, right?"
2335,1481,Ingredient,"Then comes the onion, right? And then dice."
2336,1532,Ingredient,And then dice. And then dice.
2337,2243,Preparation,"And then dice. Yes, and then dice."
2338,146,Time,"Yes, and then dice. Ten minutes approximately."
2339,447,Amount,Ten minutes approximately. So twice as much onion as mozzarella?
2340,453,Amount,So twice as much onion as mozzarella? So twice as much onions as mozzarella?
2341,2274,Preparation,"So twice as much onions as mozzarella? Ah no, first the couscous, now we have to add tomatoes. Or are tomatoes the very last?"
2342,1170,Ingredient,"Ah no, first the couscous, now we have to add tomatoes. Or are tomatoes the very last? Peppers"
2343,1223,Ingredient,Peppers Peppers
2344,2244,Preparation,Peppers Mhm tomatoes. So now we add tomatoes.
2345,2097,Preparation,Mhm tomatoes. So now we add tomatoes. Should I salt anyway? pepper?
2346,1067,Ingredient,Should I salt anyway? pepper? Gell but sugar is not called there at all. In that case.
2347,1330,Ingredient,Gell but sugar is not called there at all. In that case. You mean you can eat it afterwards?
2348,1331,Ingredient,You mean you can eat it afterwards? Is it compatible?
2349,2245,Preparation,Is it compatible? And it's not called infusion or anything like that. A little bit.
2350,2333,Preparation,And it's not called infusion or anything like that. A little bit. Okay. Then we're done.
2351,2751,Recipe, Um Ok Google I want to make a stir fry with eggplant couscous peppers and the potatoes I forgot the name
2352,726,Amount,Um Ok Google I want to make a stir fry with eggplant couscous peppers and the potatoes I forgot the name Um how much couscous do I need for one person.
2353,2575,Cooking technique,Um how much couscous do I need for one person. How do I prepare the couscous?
2354,727,Amount,How do I prepare the couscous? How much water do I need?
2355,2307,Preparation,How much water do I need? How do I prepare the eggplant for the recipe?
2356,2455,Cooking technique,How do I prepare the eggplant for the recipe? So. With the couscous was that as soon as it boils purely So the water runternehmen and then pour over and seven minutes pull let or?
2357,728,Amount,So. With the couscous was that as soon as it boils purely So the water runternehmen and then pour over and seven minutes pull let or? So. how much eggplant should I take for one person.
2358,2370,Temperature,So. how much eggplant should I take for one person. Ok. How hot should I make the pan? When frying eggplant.
2359,189,Time,Ok. How hot should I make the pan? When frying eggplant. Do you have a time?
2360,1332,Ingredient,"Do you have a time? So. Ok Google. Uh, is cream good with eggplant?"
2361,1054,Ingredient,"So. Ok Google. Uh, is cream good with eggplant? Which spice tastes best with eggplant."
2362,1333,Ingredient,Which spice tastes best with eggplant. Which spice tastes best with eggplant.
2363,190,Time,Which spice tastes best with eggplant. What time does it say?
2364,191,Time,What time does it say? What does the time say?
2365,2334,Preparation,What does the time say? Do you think it's good?
2366,159,Time,"Do you think it's good? Ok, how long do eggplants have to fry?"
2367,1342,Ingredient,"Ok, how long do eggplants have to fry? Do you think mozzarella is good with eggplant?"
2368,98,Knowledge, What is bulgur
2369,1334,Ingredient,What is bulgur Or how can I combine it
2370,2576,Cooking technique,Or how can I combine it and how do I prepare it?
2371,2408,Cooking technique,and how do I prepare it? Yes
2372,2577,Cooking technique,Yes How do I prepare an eggplant. Preparation eggplant.
2373,2487,Cooking technique,How do I prepare an eggplant. Preparation eggplant. Do not peel it.
2374,2456,Cooking technique,Do not peel it. In water when I fry it?
2375,2457,Cooking technique,In water when I fry it? When I fry it?
2376,2458,Cooking technique,"When I fry it? Well, it fits or I boil it then. So just cook it, cut it into pieces, don't peel off the skin, right?"
2377,2488,Cooking technique,"Well, it fits or I boil it then. So just cook it, cut it into pieces, don't peel off the skin, right? And salt it and put it in boiling water."
2378,2409,Cooking technique,And salt it and put it in boiling water. Yes
2379,2410,Cooking technique,Yes Ok
2380,2578,Cooking technique,Ok And asparagus? Preparation asparagus? If I want to make an asparagus sauce with sour cream and so
2381,2579,Cooking technique,And asparagus? Preparation asparagus? If I want to make an asparagus sauce with sour cream and so Peel it?
2382,2411,Cooking technique,Peel it? Yes
2383,2412,Cooking technique,Yes Ok
2384,1335,Ingredient,Ok Ok. Can I somehow combine beans with asparagus
2385,2815,Miscellaneous,"Ok. Can I somehow combine beans with asparagus I don't have to use it, do I?"
